Rank,grid_id,Predicted_Crime_Count,Actual_Crime_Count,Is_Highlighted
2058,9043,2.033287,1,False
2059,15419,2.0318851,4,False
2060,15149,2.0311933,2,False
2061,13113,2.0301666,0,False
2062,13307,2.0287893,2,False
2063,14848,2.0286324,0,False
2064,11957,2.026086,4,False
2065,6476,2.0257132,0,False
2066,14878,2.0254097,1,False
2067,13864,2.0243807,2,False
2068,7014,2.0231957,0,False
2069,9224,2.022353,1,False
2070,6367,2.0211682,0,False
2071,2022,2.020524,2,False
2072,11785,2.0201855,3,False
2073,11539,2.0193548,0,False
2074,16038,2.0170813,3,False
2075,12787,2.016821,2,False
2076,10002,2.0132031,3,False
2077,13024,2.013196,2,False
2078,2944,2.0116918,0,False
2079,2798,2.010316,5,False
2080,10109,2.009657,6,False
2081,3296,2.0078938,0,False
2082,6692,2.007803,2,False
2083,5139,2.0066435,2,False
2084,15681,2.0065029,2,False
2085,13317,2.0059001,1,False
2086,9984,2.0057292,2,False
2087,12731,2.005339,1,False
2088,13160,2.0047908,0,False
2089,9776,2.004559,0,False
2090,11752,2.0040348,4,False
2091,11429,2.0010908,2,False
2092,9500,1.9995278,6,False
2093,12072,1.9994295,1,False
2094,10273,1.9988823,2,False
2095,2586,1.9983145,2,False
2096,14513,1.9974202,1,False
2097,11204,1.9962666,3,False
2098,14321,1.9958444,0,False
2099,9355,1.9938042,3,False
2100,5688,1.990162,0,False
2101,6176,1.9901112,2,False
2102,7008,1.9901093,4,False
2103,5994,1.9897832,4,False
2104,3509,1.9897245,1,False
2105,11557,1.9897144,5,False
2106,10416,1.989506,0,False
2107,11671,1.9891587,4,False
2108,12141,1.9883941,4,False
2109,13253,1.9869148,3,False
2110,1893,1.984586,2,False
2111,9074,1.9828205,4,False
2112,7007,1.9827799,0,False
2113,10917,1.9826247,1,False
2114,16520,1.9823161,6,False
2115,10610,1.9821838,0,False
2116,14156,1.9798372,6,False
2117,4849,1.9779284,3,False
2118,12316,1.9773192,2,False
2119,12579,1.9765577,3,False
2120,10001,1.975808,3,False
2121,12115,1.975679,0,False
2122,3659,1.9756393,2,False
2123,11933,1.9755479,2,False
2124,3287,1.9751158,0,False
2125,11198,1.9746752,2,False
2126,7184,1.9743912,7,False
2127,9823,1.9738948,1,False
2128,2700,1.9737505,2,False
2129,9889,1.9730874,2,False
2130,14242,1.972182,2,False
2131,15408,1.9719782,1,False
2132,13118,1.9710166,4,False
2133,10873,1.969579,3,False
2134,6634,1.9693207,1,False
2135,5817,1.9684458,5,False
2136,6846,1.9672172,2,False
2137,5539,1.9670517,0,False
2138,2420,1.9659164,0,False
2139,13117,1.965473,1,False
2140,8481,1.9651618,0,False
2141,6375,1.9646503,4,False
2142,10370,1.9645928,2,False
2143,9210,1.9645147,2,False
2144,13944,1.9622362,3,False
2145,8085,1.9609457,3,False
2146,13554,1.960367,0,False
2147,9576,1.9596338,1,False
2148,14877,1.957684,2,False
2149,13280,1.9563737,2,False
2150,13413,1.9543114,4,False
2151,5719,1.9538314,2,False
2152,12120,1.9528403,2,False
2153,11272,1.9523431,4,False
2154,2213,1.9522351,3,False
2155,11000,1.9519999,0,False
2156,10670,1.9508854,3,False
2157,2955,1.9505863,2,False
2158,13843,1.9485703,4,False
2159,5136,1.9479779,2,False
2160,2293,1.9477673,3,False
2161,7427,1.9464076,2,False
2162,10452,1.9461237,0,False
2163,9371,1.9460667,8,False
2164,7761,1.945503,2,False
2165,9978,1.9453766,0,False
2166,14365,1.944696,2,False
2167,11858,1.9445395,0,False
2168,5868,1.9440324,0,False
2169,9239,1.9439995,1,False
2170,6153,1.9437957,3,False
2171,11806,1.9432346,0,False
2172,12916,1.9415522,0,False
2173,13435,1.9412053,1,False
2174,11347,1.9411209,3,False
2175,9369,1.9409547,1,False
2176,9250,1.9405093,4,False
2177,15935,1.9402187,2,False
2178,6350,1.9395819,15,False
2179,16582,1.939127,1,False
2180,9573,1.9382701,2,False
2181,16510,1.9377309,4,False
2182,2156,1.9359356,3,False
2183,13297,1.9340549,3,False
2184,3397,1.9337776,3,False
2185,15155,1.9337475,1,False
2186,12016,1.9320228,1,False
2187,3158,1.9319371,2,False
2188,12127,1.9317137,6,False
2189,12911,1.9314485,2,False
2190,10872,1.9309297,2,False
2191,9186,1.9299605,3,False
2192,14887,1.9298457,2,False
2193,13938,1.9298102,0,False
2194,10800,1.9294641,3,False
2195,7969,1.9292482,2,False
2196,11481,1.9292192,0,False
2197,8185,1.9291477,1,False
2198,13963,1.9285319,5,False
2199,1933,1.9284091,8,False
2200,12404,1.9270277,2,False
2201,14121,1.9261425,2,False
2202,6480,1.9257,1,False
2203,10949,1.925029,3,False
2204,16058,1.9246656,1,False
2205,12006,1.9246601,2,False
2206,9254,1.9245503,0,False
2207,1802,1.9226825,5,False
2208,9915,1.9226152,3,False
2209,11430,1.921736,5,False
2210,5834,1.9201875,3,False
2211,11409,1.9201655,1,False
2212,13306,1.9198341,2,False
2213,13581,1.9196489,1,False
2214,12374,1.9186628,4,False
2215,6196,1.9163064,1,False
2216,12594,1.9158962,3,False
2217,16287,1.9152327,3,False
2218,10930,1.9144917,1,False
2219,11552,1.9126463,0,False
2220,3384,1.9121048,2,False
2221,6199,1.9114989,1,False
2222,10013,1.9113641,6,False
2223,13038,1.9112463,0,False
2224,10754,1.9105275,4,False
2225,10501,1.909483,0,False
2226,9183,1.9077274,1,False
2227,14379,1.907637,4,False
2228,4851,1.9069442,0,False
2229,9760,1.9069352,2,False
2230,6489,1.9059751,2,False
2231,12433,1.9058249,1,False
2232,11713,1.9023781,0,False
2233,12728,1.9021208,2,False
2234,6172,1.9020481,3,False
2235,4177,1.9018053,3,False
2236,10469,1.9012893,5,False
2237,12108,1.9011154,0,False
2238,15487,1.8996575,3,False
2239,10148,1.8994238,1,False
2240,6344,1.8993981,0,False
2241,14087,1.8981001,5,False
2242,6946,1.8977962,3,False
2243,11020,1.8974092,3,False
2244,13398,1.8971648,4,False
2245,6315,1.8960874,4,False
2246,11639,1.8952293,3,False
2247,9879,1.8944594,0,False
2248,3159,1.8940129,6,False
2249,6496,1.8932801,1,False
2250,13578,1.8929256,4,False
2251,14556,1.8927658,5,False
2252,15752,1.8926799,3,False
2253,11993,1.8926551,4,False
2254,9253,1.8922801,3,False
2255,6800,1.891999,0,False
2256,15495,1.8908497,4,False
2257,10536,1.8905783,0,False
2258,14697,1.8902346,0,False
2259,16127,1.8897542,2,False
2260,13309,1.8889042,3,False
2261,12727,1.8884346,3,False
2262,5342,1.8880374,0,False
2263,11926,1.8876297,3,False
2264,4321,1.8876116,1,False
2265,7010,1.8875225,1,False
2266,9649,1.8874335,3,False
2267,15330,1.887408,5,False
2268,8933,1.8873093,1,False
2269,14650,1.8869438,0,False
2270,13602,1.8868904,3,False
2271,15142,1.8857015,3,False
2272,2935,1.8847969,2,False
2273,9991,1.8843285,2,False
2274,8493,1.8833141,0,False
2275,3511,1.8829334,0,False
2276,6144,1.882874,3,False
2277,2025,1.8827016,0,False
2278,7481,1.8826716,1,False
2279,8700,1.8816385,5,False
2280,12719,1.8807724,1,False
2281,15907,1.879498,3,False
2282,8758,1.8794854,0,False
2283,2431,1.8789237,4,False
2284,6152,1.8787746,3,False
2285,15553,1.8787453,3,False
2286,2788,1.8781955,2,False
2287,11841,1.8764989,9,False
2288,12514,1.8763256,1,False
2289,6825,1.8755181,1,False
2290,4811,1.8743408,3,False
2291,9081,1.8736413,2,False
2292,9392,1.8718314,1,False
2293,15423,1.8710997,4,False
2294,1135,1.8702698,7,False
2295,15598,1.869421,0,False
2296,8678,1.8692367,2,False
2297,11004,1.8686495,1,False
2298,17045,1.8682549,3,False
2299,13695,1.8675992,1,False
2300,8321,1.8674438,1,False
2301,1895,1.8670603,1,False
2302,10414,1.8668623,2,False
2303,13093,1.8663671,2,False
2304,6850,1.8653464,3,False
2305,13008,1.8640213,0,False
2306,10144,1.8629441,1,False
2307,9895,1.8628302,4,False
2308,1641,1.8622406,2,False
2309,1244,1.8610462,1,False
2310,6319,1.860606,1,False
2311,10786,1.8605127,4,False
2312,3028,1.8602409,1,False
2313,14500,1.8586988,6,False
2314,4332,1.8582478,1,False
2315,4188,1.8579462,0,False
2316,15900,1.8577347,0,False
2317,2927,1.8565204,4,False
2318,12074,1.8559896,2,False
2319,11177,1.8557379,3,False
2320,12052,1.855468,1,False
2321,13265,1.8547034,1,False
2322,14485,1.8530952,4,False
2323,12740,1.8523897,4,False
2324,7640,1.8523028,3,False
2325,4801,1.8505261,2,False
2326,9791,1.8498695,3,False
2327,4165,1.8489189,2,False
2328,6632,1.8481882,3,False
2329,12582,1.8477719,2,False
2330,11745,1.8468579,3,False
2331,15131,1.8467463,5,False
2332,8909,1.8465989,2,False
2333,4954,1.8465322,5,False
2334,5301,1.8459411,2,False
2335,13387,1.8456087,2,False
2336,15775,1.8446724,3,False
2337,8911,1.8444731,1,False
2338,16682,1.8444469,0,False
2339,10186,1.8441191,2,False
2340,6305,1.8437746,4,False
2341,3663,1.8437024,2,False
2342,9044,1.8429422,1,False
2343,11578,1.8427043,1,False
2344,9893,1.842526,2,False
2345,15094,1.8420887,0,False
2346,12315,1.8415073,1,False
2347,6475,1.8412164,4,False
2348,10942,1.8408793,1,False
2349,10760,1.8405882,1,False
2350,11406,1.8405488,5,False
2351,12092,1.8399426,4,False
2352,16521,1.8398678,1,False
2353,897,1.8398553,6,False
2354,2557,1.8398256,0,False
2355,8356,1.8388646,1,False
2356,14091,1.8385507,7,False
2357,12516,1.8382641,1,False
2358,15288,1.8381268,2,False
2359,11322,1.8376267,0,False
2360,15772,1.8374484,0,False
2361,4026,1.8360283,1,False
2362,2432,1.8346298,1,False
2363,11182,1.8338723,3,False
2364,14688,1.8333716,0,False
2365,7325,1.8328695,0,False
2366,15552,1.8328664,3,False
2367,14211,1.8322256,6,False
2368,11951,1.8316584,2,False
2369,12114,1.8312731,1,False
2370,6977,1.8303914,3,False
2371,6673,1.8299968,0,False
2372,8925,1.8293521,1,False
2373,9727,1.8282355,1,False
2374,4316,1.8276447,3,False
2375,14574,1.8276265,2,False
2376,12649,1.8275313,1,False
2377,11640,1.8264282,0,False
2378,7722,1.8253441,0,False
2379,6672,1.825073,0,False
2380,6533,1.8249018,0,False
2381,14747,1.8240659,0,False
2382,14430,1.8234769,0,False
2383,10274,1.8233136,2,False
2384,1799,1.822159,2,False
2385,10665,1.820365,1,False
2386,8188,1.8198762,1,False
2387,7942,1.8197483,1,False
2388,6598,1.8192255,6,False
2389,14768,1.8180346,0,False
2390,5998,1.8176863,0,False
2391,10941,1.8176432,0,False
2392,6189,1.816638,2,False
2393,11345,1.8164406,0,False
2394,6801,1.8158557,0,False
2395,9103,1.8154728,5,False
2396,10502,1.8152882,1,False
2397,6954,1.8152187,1,False
2398,15542,1.8142656,4,False
2399,13580,1.8132029,4,False
2400,12853,1.8126574,1,False
2401,13693,1.8114908,1,False
2402,12373,1.8092649,2,False
2403,9766,1.8087312,0,False
2404,12179,1.8086547,1,False
2405,13579,1.8084856,2,False
2406,3422,1.8084073,0,False
2407,9381,1.8079607,1,False
2408,10542,1.8073409,4,False
2409,14633,1.8066907,2,False
2410,7160,1.8060299,2,False
2411,6627,1.8043344,1,False
2412,5718,1.8035724,3,False
2413,2663,1.803207,1,False
2414,2790,1.801852,0,False
2415,9240,1.8016866,2,False
2416,16189,1.8015113,1,False
2417,8631,1.801502,2,False
2418,10660,1.7993219,2,False
2419,14095,1.7986228,2,False
2420,13740,1.7978387,2,False
2421,9528,1.7966146,2,False
2422,2419,1.7965413,3,False
2423,12729,1.7963978,1,False
2424,9089,1.7961314,0,False
2425,14428,1.7952507,0,False
2426,4044,1.7951764,2,False
2427,11140,1.794477,1,False
2428,13244,1.7944522,2,False
2429,12883,1.7944276,3,False
2430,9315,1.7927905,0,False
2431,12128,1.7924075,5,False
2432,10848,1.7922766,0,False
2433,11014,1.7909694,5,False
2434,12863,1.7907972,1,False
2435,12903,1.7895708,2,False
2436,3176,1.7894287,1,False
2437,2805,1.7882649,7,False
2438,13397,1.7881004,0,False
2439,13642,1.7875422,1,False
2440,11404,1.7862278,1,False
2441,13167,1.7860625,2,False
2442,7164,1.7860348,2,False
2443,8382,1.7854066,0,False
2444,7426,1.7850786,5,False
2445,10014,1.784853,2,False
2446,5158,1.7845086,0,False
2447,8619,1.7839128,4,False
2448,10544,1.7830184,1,False
2449,3178,1.7826377,0,False
2450,15770,1.7808564,1,False
2451,9374,1.7789713,2,False
2452,13445,1.777894,0,False
2453,6628,1.7769802,1,False
2454,1063,1.7763617,2,False
2455,10263,1.7757239,1,False
2456,10944,1.775101,1,False
2457,15151,1.7750901,0,False
2458,9736,1.7749211,2,False
2459,8370,1.7749066,1,False
2460,11943,1.7743248,3,False
2461,3893,1.7742379,4,False
2462,11877,1.7736001,1,False
2463,3900,1.7735178,1,False
2464,11971,1.7722692,1,False
2465,10867,1.7720534,2,False
2466,16772,1.7712796,2,False
2467,15114,1.7712467,2,False
2468,6519,1.7689207,1,False
2469,2023,1.7688638,1,False
2470,6490,1.7671714,5,False
2471,7314,1.7664353,6,False
2472,9108,1.7662004,0,False
2473,8635,1.766186,0,False
2474,6857,1.7659317,3,False
2475,7813,1.765279,0,False
2476,11320,1.7648705,1,False
2477,6142,1.7646743,2,False
2478,12825,1.7639397,1,False
2479,11315,1.763351,2,False
2480,2291,1.7632892,0,False
2481,9078,1.7631161,2,False
2482,10785,1.7625785,5,False
2483,5334,1.7625562,0,False
2484,3769,1.7625425,1,False
2485,10155,1.7618333,4,False
2486,10948,1.7602091,0,False
2487,3670,1.759882,4,False
2488,11991,1.7593955,5,False
2489,10113,1.7585132,2,False
2490,9478,1.7584021,3,False
2491,7752,1.7582924,3,False
2492,3532,1.7566969,0,False
2493,12904,1.7558703,1,False
2494,13301,1.7553859,0,False
2495,8378,1.7549901,0,False
2496,3787,1.7531295,2,False
2497,6817,1.7527858,1,False
2498,1642,1.7524395,1,False
2499,13180,1.7513487,0,False
2500,14875,1.7493582,5,False
2501,9490,1.7481357,1,False
2502,10935,1.7480706,0,False
2503,6306,1.7466617,4,False
2504,3059,1.7464051,2,False
2505,10558,1.7463908,1,False
2506,6322,1.746207,1,False
2507,11137,1.745572,3,False
2508,3764,1.7449641,0,False
2509,3512,1.744776,0,False
2510,10927,1.7447695,1,False
2511,12705,1.7446902,0,False
2512,3795,1.7431083,0,False
2513,5809,1.7422621,8,False
2514,5312,1.7419482,1,False
2515,13950,1.7417762,1,False
2516,13957,1.741672,0,False
2517,6838,1.7415012,0,False
2518,11018,1.7405179,0,False
2519,10176,1.7405115,0,False
2520,5813,1.7380857,0,False
2521,12617,1.7377706,1,False
2522,10763,1.7341383,0,False
2523,5691,1.7335353,0,False
2524,11078,1.7335107,3,False
2525,13327,1.7322752,1,False
2526,12711,1.7322515,2,False
2527,13432,1.7319379,0,False
2528,4463,1.7317511,1,False
2529,11132,1.7316283,1,False
2530,12960,1.729547,1,False
2531,10817,1.7291704,1,False
2532,14204,1.7264652,0,False
2533,16812,1.7259669,1,False
2534,6960,1.7258196,1,False
2535,4324,1.7257059,1,False
2536,7470,1.7255564,2,False
2537,9756,1.7253036,1,False
2538,13017,1.7234056,1,False
2539,8372,1.7232887,6,False
2540,12991,1.7228382,3,False
2541,11407,1.7227525,1,False
2542,8100,1.722452,0,False
2543,8696,1.7224231,0,False
2544,5797,1.7210779,0,False
2545,14720,1.7207906,3,False
2546,2148,1.7204769,2,False
2547,12147,1.7202448,1,False
2548,9340,1.7198602,2,False
2549,13924,1.7195483,3,False
2550,3415,1.7192731,1,False
2551,6666,1.7188873,0,False
2552,10247,1.7183529,3,False
2553,13255,1.718055,0,False
2554,11744,1.7164913,2,False
2555,6506,1.7160429,2,False
2556,5300,1.7156577,1,False
2557,14370,1.7150216,2,False
2558,14488,1.7136356,3,False
2559,14748,1.7127106,0,False
2560,7317,1.7122483,2,False
2561,7952,1.7120444,0,False
2562,14651,1.7118928,1,False
2563,5338,1.7110915,1,False
2564,11092,1.7101178,1,False
2565,3768,1.7097082,0,False
2566,7293,1.709076,1,False
2567,12823,1.7080133,0,False
2568,2425,1.7063979,4,False
2569,9266,1.7051104,8,False
2570,6662,1.7044537,0,False
2571,11747,1.7044091,1,False
2572,7170,1.704272,3,False
2573,12097,1.7039336,1,False
2574,15798,1.7032453,0,False
2575,15814,1.7031114,0,False
2576,8977,1.7030923,0,False
2577,11128,1.7029614,2,False
2578,2554,1.7025018,3,False
2579,7884,1.7024093,3,False
2580,5641,1.7018434,2,False
2581,15091,1.7014284,1,False
2582,2157,1.7013247,1,False
2583,3522,1.7011261,3,False
2584,10079,1.7008116,3,False
2585,9399,1.7002571,4,False
2586,9543,1.6999844,1,False
2587,8479,1.699861,1,False
2588,12979,1.6998348,0,False
2589,1812,1.6995178,1,False
2590,13042,1.6991456,2,False
2591,13132,1.6991026,2,False
2592,16577,1.6989796,0,False
2593,12562,1.6989144,0,False
2594,14196,1.6985196,1,False
2595,4468,1.6968564,3,False
2596,14111,1.6966344,2,False
2597,5825,1.6964948,0,False
2598,12137,1.6959922,0,False
2599,14912,1.6954432,1,False
2600,16847,1.6952219,1,False
2601,6347,1.6946162,3,False
2602,9489,1.6945308,1,False
2603,16281,1.6942333,0,False
2604,11989,1.6941547,1,False
2605,6360,1.6939087,1,False
2606,8195,1.693059,4,False
2607,6467,1.6924995,5,False
2608,6995,1.6919945,3,False
2609,15812,1.6914935,1,False
2610,12572,1.6913954,0,False
2611,8261,1.691108,1,False
2612,10823,1.6906681,2,False
2613,12754,1.690433,0,False
2614,12563,1.6897914,0,False
2615,2702,1.6894877,5,False
2616,6165,1.6887249,2,False
2617,13130,1.6886989,0,False
2618,2804,1.6874487,1,False
2619,6024,1.6872227,1,False
2620,8393,1.6860528,2,False
2621,10996,1.6859428,3,False
2622,11150,1.6859215,2,False
2623,11927,1.6857275,2,False
2624,11484,1.6853745,0,False
2625,8550,1.6849976,2,False
2626,3161,1.6841049,0,False
2627,2214,1.6840594,1,False
2628,13157,1.6836085,1,False
2629,8404,1.6829745,0,False
2630,3636,1.682078,3,False
2631,6818,1.681462,1,False
2632,6373,1.6813712,0,False
2633,3149,1.6801898,0,False
2634,12213,1.6798403,2,False
2635,9316,1.6791857,1,False
2636,5673,1.6780462,0,False
2637,16884,1.6774751,2,False
2638,3419,1.676997,2,False
2639,12801,1.6768937,0,False
2640,7269,1.6765227,1,False
2641,8628,1.6747725,2,False
2642,15481,1.6746528,2,False
2643,10621,1.6743443,2,False
2644,13709,1.6734185,4,False
2645,5027,1.6732173,6,False
2646,7973,1.6731675,2,False
2647,2218,1.6724114,1,False
2648,16770,1.672196,3,False
2649,13436,1.6716672,1,False
2650,12491,1.6716384,0,False
2651,15235,1.6711618,1,False
2652,15021,1.6706058,1,False
2653,12232,1.6699828,1,False
2654,10030,1.6693959,3,False
2655,15673,1.6687895,3,False
2656,3276,1.6679664,3,False
2657,5151,1.6677581,1,False
2658,11687,1.667707,3,False
2659,12403,1.6668072,7,False
2660,13335,1.6664215,0,False
2661,11207,1.6663222,0,False
2662,12309,1.6657733,3,False
2663,16067,1.6657566,3,False
2664,10565,1.6650603,2,False
2665,13323,1.665025,1,False
2666,11944,1.6646595,1,False
2667,14782,1.6642382,2,False
2668,12428,1.663773,1,False
2669,10149,1.6629429,2,False
2670,3910,1.6620344,3,False
2671,12210,1.661075,3,False
2672,11013,1.6590372,0,False
2673,13013,1.6587273,1,False
2674,13272,1.6584897,0,False
2675,13041,1.6575868,2,False
2676,11940,1.656078,2,False
2677,10313,1.6542828,3,False
2678,11341,1.6522381,2,False
2679,15287,1.6513879,9,False
2680,8193,1.6489682,1,False
2681,5516,1.6489167,1,False
2682,4469,1.6474378,3,False
2683,6336,1.6468937,3,False
2684,7730,1.645548,1,False
2685,7104,1.6454562,0,False
2686,14608,1.6445065,2,False
2687,14883,1.6438905,3,False
2688,14607,1.6425366,5,False
2689,10690,1.64246,1,False
2690,9588,1.6416247,1,False
2691,15418,1.6405356,8,False
2692,9892,1.6404471,1,False
2693,10527,1.639781,1,False
2694,10177,1.6388967,1,False
2695,11372,1.6386784,1,False
2696,9198,1.6382426,2,False
2697,14207,1.6379204,1,False
2698,15625,1.637918,3,False
2699,9487,1.637588,0,False
2700,10003,1.6368995,0,False
2701,11247,1.6367278,4,False
2702,9214,1.6366434,0,False
2703,10897,1.6362389,0,False
2704,14301,1.6361669,1,False
2705,14431,1.6357744,2,False
2706,13304,1.6356287,0,False
2707,4471,1.6352849,5,False
2708,12626,1.6344001,1,False
2709,5022,1.6337162,4,False
2710,10375,1.6335518,0,False
2711,9255,1.6335069,0,False
2712,11007,1.63286,2,False
2713,11048,1.6325343,0,False
2714,10387,1.6317215,7,False
2715,11450,1.6295261,3,False
2716,7729,1.6268356,3,False
2717,14226,1.623709,4,False
2718,10938,1.6236511,0,False
2719,11756,1.6229968,0,False
2720,6928,1.6228635,0,False
2721,13617,1.6223888,4,False
2722,9773,1.6222897,0,False
2723,11146,1.621753,2,False
2724,12698,1.6217432,2,False
2725,12002,1.621522,3,False
2726,15933,1.6211731,1,False
2727,14774,1.6211295,1,False
2728,12010,1.6208977,0,False
2729,12800,1.620284,0,False
2730,10635,1.6198792,1,False
2731,14367,1.619767,1,False
2732,13159,1.6197034,2,False
2733,13395,1.6193433,1,False
2734,13555,1.6192551,3,False
2735,2028,1.6192157,0,False
2736,10863,1.6165619,3,False
2737,8615,1.6165525,1,False
2738,12075,1.616004,1,False
2739,11832,1.6159608,2,False
2740,12195,1.615494,1,False
2741,9211,1.6153985,6,False
2742,13954,1.6132863,2,False
2743,15107,1.6131845,1,False
2744,6486,1.6131777,1,False
2745,11693,1.6128235,0,False
2746,11072,1.6115886,0,False
2747,15354,1.6106551,1,False
2748,10284,1.6098758,1,False
2749,2929,1.6088992,2,False
2750,10310,1.6082697,1,False
2751,11423,1.6072788,2,False
2752,7886,1.6060917,0,False
2753,2290,1.6060121,2,False
2754,14378,1.6050067,0,False
2755,2151,1.6028614,0,False
2756,3785,1.6024051,0,False
2757,6183,1.6020467,1,False
2758,10557,1.6012324,9,False
2759,10301,1.6010721,0,False
2760,12652,1.6004298,0,False
2761,10267,1.599545,1,False
2762,15777,1.5991,2,False
2763,13655,1.5986173,2,False
2764,8279,1.5982003,0,False
2765,7337,1.5980468,1,False
2766,10119,1.597556,3,False
2767,7324,1.5974847,3,False
2768,10811,1.5965885,3,False
2769,11622,1.5964613,2,False
2770,13298,1.595654,0,False
2771,9317,1.5939662,4,False
2772,7012,1.5929674,0,False
2773,9475,1.5924504,5,False
2774,11711,1.5918535,1,False
2775,3025,1.5913829,1,False
2776,14704,1.5912573,0,False
2777,3423,1.5907336,1,False
2778,16581,1.5907319,4,False
2779,10894,1.5899601,0,False
2780,6352,1.5892282,1,False
2781,10467,1.5890592,0,False
2782,9329,1.5885049,2,False
2783,2685,1.5883127,1,False
2784,14686,1.5882653,2,False
2785,11563,1.5881919,1,False
2786,6992,1.587538,1,False
2787,10554,1.5872213,0,False
2788,9319,1.5863929,3,False
2789,12231,1.5855007,3,False
2790,6993,1.5841253,1,False
2791,14620,1.5837045,1,False
2792,11733,1.5834799,2,False
2793,3387,1.5831764,1,False
2794,6320,1.5829109,2,False
2795,4635,1.5828018,2,False
2796,12645,1.5825462,0,False
2797,2566,1.5812528,2,False
2798,12449,1.5810114,1,False
2799,10392,1.580903,0,False
2800,13051,1.5807613,2,False
2801,9999,1.5798508,0,False
2802,7006,1.5796717,0,False
2803,10188,1.57918,4,False
2804,11340,1.5760121,0,False
2805,12427,1.5754302,2,False
2806,10505,1.5753926,1,False
2807,3413,1.5751548,1,False
2808,3400,1.5751148,1,False
2809,10037,1.5740438,1,False
2810,9793,1.573509,1,False
2811,7492,1.5731958,9,False
2812,13845,1.5726271,0,False
2813,2785,1.572253,0,False
2814,8104,1.57208,2,False
2815,13804,1.5719075,1,False
2816,4960,1.5718069,2,False
2817,13971,1.571378,1,False
2818,15485,1.5706818,1,False
2819,15383,1.5698473,1,False
2820,14298,1.569828,1,False
2821,9730,1.5696082,3,False
2822,751,1.5689621,1,False
2823,15546,1.5685258,1,False
2824,16027,1.567479,3,False
2825,9774,1.5670614,0,False
2826,11063,1.5665654,4,False
2827,7424,1.5652988,3,False
2828,13273,1.5651903,2,False
2829,9330,1.5639985,6,False
2830,13454,1.5639431,0,False
2831,9512,1.563693,0,False
2832,13552,1.5630659,1,False
2833,5715,1.5629605,1,False
2834,8843,1.5628679,0,False
2835,14215,1.5626992,0,False
2836,11256,1.5615984,0,False
2837,11492,1.56158,1,False
2838,14752,1.5614816,5,False
2839,12999,1.5601401,1,False
2840,9532,1.5591192,3,False
2841,16065,1.5579748,0,False
2842,4991,1.5569946,1,False
2843,12384,1.5565645,0,False
2844,9082,1.5560986,4,False
2845,9998,1.5552195,0,False
2846,16059,1.5550046,1,False
2847,11609,1.5547832,1,False
2848,13001,1.5546917,1,False
2849,4802,1.554671,1,False
2850,11426,1.5542581,2,False
2851,9790,1.5541883,11,False
2852,13033,1.5535111,4,False
2853,16056,1.553481,0,False
2854,15291,1.5532014,0,False
2855,4320,1.5531237,1,False
2856,1801,1.5517656,2,False
2857,747,1.5515084,1,False
2858,11155,1.5515034,0,False
2859,15551,1.5514731,3,False
2860,4169,1.5513303,3,False
2861,11674,1.5513302,3,False
2862,11454,1.5510895,1,False
2863,6318,1.5504107,3,False
2864,13412,1.5490735,0,False
2865,13270,1.5490215,1,False
2866,11641,1.5488268,1,False
2867,14080,1.5488064,8,False
2868,7132,1.5483887,2,False
2869,10896,1.5483716,3,False
2870,16061,1.548047,3,False
2871,12741,1.547057,2,False
2872,15113,1.5466621,0,False
2873,6323,1.5442047,4,False
2874,11147,1.5439258,1,False
2875,14117,1.5436945,1,False
2876,2908,1.5430894,0,False
2877,13639,1.5420527,3,False
2878,14005,1.542,2,False
2879,8974,1.5403206,1,False
2880,15560,1.5400999,0,False
2881,16159,1.539774,2,False
2882,13293,1.5394585,0,False
2883,10699,1.5393524,0,False
2884,10325,1.5375888,0,False
2885,14614,1.5366923,2,False
2886,13453,1.535785,0,False
2887,15624,1.5356362,4,False
2888,9725,1.5349543,1,False
2889,11623,1.5345943,2,False
2890,7151,1.5345857,3,False
2891,11540,1.534347,5,False
2892,14918,1.5340583,1,False
2893,15141,1.5340323,0,False
2894,7737,1.533999,1,False
2895,11712,1.5330691,0,False
2896,13551,1.5319275,0,False
2897,2920,1.5315425,1,False
2898,2563,1.5306191,0,False
2899,15268,1.5304329,5,False
2900,10256,1.5295761,0,False
2901,10926,1.5290182,1,False
2902,6830,1.5271989,3,False
2903,7766,1.5269132,1,False
2904,10258,1.5265521,1,False
2905,13973,1.5264938,1,False
2906,12286,1.5263319,0,False
2907,9678,1.526092,2,False
2908,9953,1.5260243,0,False
2909,11141,1.5258547,3,False
2910,3033,1.5249677,2,False
2911,6014,1.524267,3,False
2912,15009,1.5238998,1,False
2913,16853,1.5238917,1,False
2914,14619,1.5238192,0,False
2915,7879,1.5231186,3,False
2916,13231,1.522978,1,False
2917,13423,1.5224105,0,False
2918,14341,1.5223864,0,False
2919,13704,1.5222459,3,False
2920,15154,1.5219624,0,False
2921,11217,1.5217179,2,False
2922,9363,1.5213828,2,False
2923,6335,1.5201313,0,False
2924,11060,1.5196468,0,False
2925,11660,1.5193018,1,False
2926,11659,1.519092,3,False
2927,7271,1.5184991,2,False
2928,14187,1.5173913,1,False
2929,5160,1.5166702,0,False
2930,3911,1.5165718,3,False
2931,12193,1.5159111,2,False
2932,7146,1.5153692,0,False
2933,14518,1.5149596,0,False
2934,10556,1.5144732,0,False
2935,9599,1.5134852,1,False
2936,8694,1.5133021,2,False
