Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
1334,2419,0.0,0,0,249,202303,False
1335,2432,0.0,0,0,383,202303,False
1336,2434,0.0,0,0,283,202303,False
1337,2435,0.0,0,0,354,202303,False
1338,2436,0.0,0,0,85,202303,False
1339,2437,0.0,0,0,538,202303,False
1340,2438,0.0,0,1,156,202303,False
1341,2439,0.0,0,0,437,202303,False
1342,2440,0.0,0,0,33,202303,False
1343,2441,0.0,0,0,161,202303,False
1344,2445,0.0,0,0,40,202303,False
1345,2446,0.0,0,0,470,202303,False
1346,2447,0.0,0,0,144,202303,False
1347,2452,0.0,0,0,289,202303,False
1348,2455,0.0,0,0,743,202303,False
1349,2456,0.0,0,0,481,202303,False
1350,2457,0.0,0,0,414,202303,False
1351,2458,0.0,0,0,606,202303,False
1352,2463,0.0,0,0,680,202303,False
1353,2464,0.0,0,0,468,202303,False
1354,2467,0.0,0,0,121,202303,False
1355,2469,0.0,0,0,381,202303,False
1356,2472,0.0,0,0,261,202303,False
1357,2474,0.0,0,0,330,202303,False
1358,2475,0.0,0,0,5,202303,False
1359,2478,0.0,0,0,214,202303,False
1360,2479,0.0,0,0,257,202303,False
1361,2480,0.0,0,0,414,202303,False
1362,2481,0.0,0,0,63,202303,False
1363,2482,0.0,0,0,108,202303,False
1364,2483,0.0,0,0,468,202303,False
1365,2485,0.0,0,0,333,202303,False
1366,2488,0.0,0,1,265,202303,False
1367,2489,0.0,0,0,385,202303,False
1368,2491,0.0,0,0,398,202303,False
1369,2493,0.0,0,0,603,202303,False
1370,2494,0.0,0,0,68,202303,False
1371,2497,0.0,0,0,703,202303,False
1372,2499,0.0,0,0,214,202303,False
1373,2502,0.0,0,0,321,202303,False
1374,2503,0.0,0,0,669,202303,False
1375,2504,0.0,0,1,149,202303,False
1376,2507,0.0,0,0,160,202303,False
1377,2509,0.0,0,0,779,202303,False
1378,2512,0.0,0,0,364,202303,False
1379,2516,0.0,0,0,970,202303,False
1380,2518,0.0,0,2,185,202303,False
1381,2519,0.0,0,0,936,202303,False
1382,2522,0.0,0,0,66,202303,False
1383,2529,0.0,0,0,282,202303,False
1384,2533,0.0,0,0,139,202303,False
1385,2536,0.0,0,0,63,202303,False
1386,2539,0.0,0,0,239,202303,False
1387,2541,0.0,0,1,362,202303,False
1388,2544,0.0,0,0,275,202303,False
1389,2551,0.0,0,0,97,202303,False
1390,2552,0.0,0,0,596,202303,False
1391,2555,0.0,0,0,394,202303,False
1392,2559,0.0,0,0,343,202303,False
1393,2560,0.0,0,0,167,202303,False
1394,2561,0.0,0,0,14,202303,False
1395,2563,0.0,0,1,236,202303,False
1396,2565,0.0,0,0,241,202303,False
1397,2567,0.0,0,0,393,202303,False
1398,2570,0.0,0,0,274,202303,False
1399,2573,0.0,0,0,221,202303,False
1400,2576,0.0,0,0,404,202303,False
1401,2578,0.0,0,0,264,202303,False
1402,2581,0.0,0,0,438,202303,False
1403,2585,0.0,0,0,156,202303,False
1404,2586,0.0,0,0,112,202303,False
1405,2588,0.0,0,0,334,202303,False
1406,2589,0.0,0,0,456,202303,False
1407,2592,0.0,0,0,56,202303,False
1408,2594,0.0,0,0,242,202303,False
1409,2598,0.0,0,0,392,202303,False
1410,2599,0.0,0,0,557,202303,False
1411,2601,0.0,0,1,415,202303,False
1412,2602,0.0,0,0,299,202303,False
1413,2603,0.0,0,0,459,202303,False
1414,2604,0.0,0,0,106,202303,False
1415,2608,0.0,0,0,311,202303,False
1416,2609,0.0,0,0,250,202303,False
1417,2616,0.0,0,0,52,202303,False
1418,2617,0.0,0,0,416,202303,False
1419,2621,0.0,0,0,841,202303,False
1420,2623,0.0,0,0,123,202303,False
1421,2624,0.0,0,0,973,202303,False
1422,2630,0.0,0,0,15,202303,False
1423,2632,0.0,0,2,272,202303,False
1424,2637,0.0,0,0,197,202303,False
1425,2640,0.0,0,1,481,202303,False
1426,2643,0.0,0,0,368,202303,False
1427,2644,0.0,0,0,152,202303,False
1428,2645,0.0,0,0,15,202303,False
1429,2647,0.0,0,0,153,202303,False
1430,2651,0.0,0,0,168,202303,False
1431,2655,0.0,0,0,108,202303,False
1432,2656,0.0,0,0,20,202303,False
1433,2658,0.0,0,0,558,202303,False
1434,2660,0.0,0,1,80,202303,False
1435,2661,0.0,0,0,22,202303,False
1436,2665,0.0,0,0,10,202303,False
1437,2668,0.0,0,0,179,202303,False
1438,2669,0.0,0,0,283,202303,False
1439,2670,0.0,0,0,425,202303,False
1440,2672,0.0,0,0,894,202303,False
1441,2673,0.0,0,0,156,202303,False
1442,2674,0.0,0,0,23,202303,False
1443,2675,0.0,0,1,306,202303,False
1444,2677,0.0,0,0,378,202303,False
1445,2679,0.0,0,0,558,202303,False
1446,2683,0.0,0,0,140,202303,False
1447,2685,0.0,0,0,310,202303,False
1448,2686,0.0,0,0,196,202303,False
1449,2687,0.0,0,0,285,202303,False
1450,2688,0.0,0,0,621,202303,False
1451,2689,0.0,0,0,96,202303,False
1452,2691,0.0,0,0,33,202303,False
1453,2699,0.0,0,0,569,202303,False
1454,2700,0.0,0,0,179,202303,False
1455,2701,0.0,0,0,247,202303,False
1456,2702,0.0,0,0,17,202303,False
1457,2705,0.0,0,0,552,202303,False
1458,2708,0.0,0,0,175,202303,False
1459,2709,0.0,0,1,224,202303,False
1460,2713,0.0,0,0,463,202303,False
1461,2714,0.0,0,0,389,202303,False
1462,2715,0.0,0,0,88,202303,False
1463,2717,0.0,0,0,12,202303,False
1464,2718,0.0,0,0,18,202303,False
1465,2720,0.0,0,0,677,202303,False
1466,2722,0.0,0,0,353,202303,False
1467,2723,0.0,0,0,112,202303,False
1468,2724,0.0,0,0,315,202303,False
1469,2726,0.0,0,0,513,202303,False
1470,2728,0.0,0,0,80,202303,False
1471,2732,0.0,0,0,259,202303,False
1472,2734,0.0,0,0,81,202303,False
1473,2737,0.0,0,0,276,202303,False
1474,2738,0.0,0,1,144,202303,False
1475,2741,0.0,0,0,39,202303,False
1476,2745,0.0,0,0,181,202303,False
1477,2746,0.0,0,0,330,202303,False
1478,2747,0.0,0,0,289,202303,False
1479,2749,0.0,0,0,328,202303,False
1480,2751,0.0,0,0,151,202303,False
1481,2752,0.0,0,0,392,202303,False
1482,2756,0.0,0,0,108,202303,False
1483,2760,0.0,0,0,377,202303,False
1484,2761,0.0,0,0,276,202303,False
1485,2762,0.0,0,0,102,202303,False
1486,2763,0.0,0,0,572,202303,False
1487,2765,0.0,0,0,410,202303,False
1488,2770,0.0,0,0,405,202303,False
1489,2771,0.0,0,0,512,202303,False
1490,2774,0.0,0,0,566,202303,False
1491,2775,0.0,0,0,354,202303,False
1492,2776,0.0,0,0,362,202303,False
1493,2781,0.0,0,1,463,202303,False
1494,2785,0.0,0,0,231,202303,False
1495,2786,0.0,0,0,51,202303,False
1496,2792,0.0,0,0,156,202303,False
1497,2795,0.0,0,0,364,202303,False
1498,2798,0.0,0,0,1,202303,False
1499,2804,0.0,0,0,56,202303,False
1500,2805,0.0,0,0,426,202303,False
1501,2806,0.0,0,0,154,202303,False
1502,2807,0.0,0,0,390,202303,False
1503,2808,0.0,0,0,483,202303,False
1504,2811,0.0,0,0,350,202303,False
1505,2813,0.0,0,0,154,202303,False
1506,2814,0.0,0,0,380,202303,False
1507,2815,0.0,0,0,368,202303,False
1508,2828,0.0,0,0,792,202303,False
1509,2829,0.0,0,0,121,202303,False
1510,2830,0.0,0,0,350,202303,False
